RestaurantID,RestaurantName,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share,TotalRevenue,TotalNetProfit,ProfitPerOrder,UE_RevRatio,DD_RevRatio,SD_RevRatio,DeliveryCostRatio,Commission_UE,Commission_DD,SD_Cost_Interaction,Radius_SD,AdjustedDemand,InStore_RevRatio,Aggregator_RevRatio,ProfitMargin,RevenuePerOrder,AggregtorShare,SD_ProfitPerOrder,AggregatorProfit,TotalDeliveryOrders,DeloveryOrderRatio,CuisineType_Chicken Dishes,CuisineType_Chinese,CuisineType_Indian,CuisineType_Japanese,CuisineType_Kebabs/Mediterranean,CuisineType_Pizza,CuisineType_Thai,Segment_Full-service,Segment_Ghost Kitchen,Segment_QSR,Subregion_North Shore,Subregion_South Auckland,Subregion_West Auckland
25491,Classic Pizza Tavern,0.9582149689532095,0.19136279581150398,-1.595240784105496,19,748.03,174,100,224,6850.38,3937.0,8818.88,0.292274127935525,0.231139320065267,-1.1311834768716929,-0.34346178384454845,-0.3416733093477993,595.84,356.5,1346.69,773.96,3607.12,-1.462544483019777,-2.0211638901821796,-1.902962709668529,2.136383586532215,20354.29,6084.27,11.768413926499033,0.3365570599613153,0.1934235976789168,0.4332688588007736,0.0292734357228869,-2.1701492841625147,-2.0997385533111954,0.9182088198696597,0.9149360612915654,-1.5617351606606527,0.0367504835589941,0.5299806576402322,0.2989183115696985,39.370000000000005,0.55,16.103214285714284,2120.65,498,0.9632495164410058,-0.3092041965144051,-0.3840528831425013,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,2.596977519626021,-0.27593863806958147,-0.6027802679641606,2.7584664318852177,-0.6862545882765491,-0.5400911039901433,1.686951388944605,-0.6118759845110723
26085,King Pizza Eatery,0.5175607966797162,0.8665393260737925,1.194837863813322,484,20511.92,424,242,545,17969.12,10255.96,23097.1,0.365433915355243,0.508302148850635,0.5424023126959647,0.0953413689994095,0.09716734920559957,1771.25,2589.92,-3301.58,-1884.39,1145.08,1.3734550074129577,-2.0211638901821796,-1.902962709668529,2.136383586532215,71834.09999999999,-1450.9700000000005,-0.8560294985250739,0.2501474926253687,0.1427728613569321,0.3215339233038348,0.0246575094558155,-1.6970273560701814,-1.5665714183161303,1.4945643158451771,1.4914426574877495,1.2330458912643718,0.2855457227138643,0.3929203539823009,-0.0201989027495298,42.38,0.55,2.101064220183486,-5185.97,1211,0.7144542772861356,-0.3092041965144051,-0.3840528831425013,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,2.596977519626021,-0.27593863806958147,1.6589793215650792,-0.36252027156863764,-0.6862545882765491,-0.5400911039901433,-0.5927853087845186,1.6343181058152882
26129,Urban Pizza Grill,0.5175607966797162,-0.5129741826016464,-0.7852179508387426,182,6593.86,237,135,305,8586.51,4891.05,11050.15,0.209692815709859,0.39881618055515,1.6581261724077387,-1.0016665131104854,-1.0036532858097065,539.85,2581.44,527.99,300.76,3786.18,0.349344080312248,-2.0211638901821796,-1.902962709668529,2.136383586532215,31121.57,7196.370000000001,8.377613504074507,0.2759022118742724,0.1571594877764842,0.3550640279394645,0.017346489910374,-1.3816127373419638,-1.2111266616527532,0.048791207296420905,0.050176166997289606,-0.7587524921002686,0.2118742724097788,0.4330616996507567,0.2312341568886145,36.23,0.55,12.413704918032789,828.75,677,0.7881257275902211,-0.3092041965144051,-0.3840528831425013,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,2.596977519626021,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,1.457185157058676,-0.5400911039901433,-0.5927853087845186,1.6343181058152882
26451,King Pizza Grill,-1.6857100646877503,0.6758748573950731,-0.7496906335902007,196,8139.88,237,136,305,9842.61,5648.08,12666.65,0.221420450042933,0.376416661264375,-0.015459617159922221,-0.12406020742256946,-0.12597196870290825,899.75,3273.56,1005.55,577.02,4194.31,0.5068996075585107,-2.0211638901821796,-1.902962709668529,2.136383586532215,36297.22,9050.44,10.355194508009152,0.2711670480549199,0.1556064073226544,0.3489702517162471,0.0247883997727649,-1.8547346654342927,-1.744293796647819,1.2015021992474562,1.2031893593896574,-0.8231267267484864,0.2242562929061785,0.4267734553775744,0.2493425116303672,41.53,0.55,13.751836065573771,1582.57,678,0.7757437070938215,-0.3092041965144051,-0.3840528831425013,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,2.596977519626021,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,-0.6862545882765491,-0.5400911039901433,-0.5927853087845186,-0.6118759845110723
25954,Lucky Pizza Cafe,-1.6857100646877503,-1.8184650152018158,-0.735479706690784,170,5169.7,248,142,320,7541.68,4318.22,9731.2,0.205783533286303,0.407764682290144,1.1002642425518518,-1.2210680895324644,-1.2193546264545974,473.6,1997.84,501.16,286.95,3287.04,0.11301078944285325,-2.0211638901821796,-1.902962709668529,2.136383586532215,26760.800000000003,6072.99,6.901125,0.2818181818181818,0.1613636363636363,0.3636363636363636,0.0176975277271232,-1.5393200467060744,-1.3888490399844418,-0.23450217208137583,-0.2380771311008025,-0.8095187924491833,0.1931818181818181,0.4431818181818182,0.2269360407760604,30.410000000000004,0.55,10.272,788.11,710,0.8068181818181818,-0.3092041965144051,-0.3840528831425013,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,2.596977519626021,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,1.457185157058676,-0.5400911039901433,-0.5927853087845186,-0.6118759845110723
25310,Classic Pizza Eatery,0.07690662440622288,-0.26398881762120013,-0.7852179508387426,188,7019.92,235,134,302,8774.9,5003.56,11276.68,0.249307421483099,0.3642220714828,-0.5733215470158092,1.4117508275312831,1.4136893248657962,1516.04,2712.99,846.52,482.7,2842.06,0.42812184393537955,-2.0211638901821796,-1.902962709668529,2.136383586532215,32075.06,6884.27,8.01428405122235,0.2735739231664726,0.1559953434225844,0.3515715948777648,0.0472653831356823,-2.0124419747984086,-1.9220161749795162,3.22363080377173,3.2209624460763013,-0.7784313061795638,0.2188591385331781,0.429569266589057,0.2146299960155959,37.34,0.55,9.410794701986754,1329.22,671,0.7811408614668219,-0.3092041965144051,-0.3840528831425013,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,2.596977519626021,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,-0.6862545882765491,1.8515394766032847,-0.5927853087845186,-0.6118759845110723
25810,Classic Pizza Grill,-1.6857100646877503,-1.836409906371578,1.0622025460854323,468,14194.44,410,234,527,12435.3,7097.22,15983.91,0.373194335575681,0.454851466068067,1.1002642425518518,1.4117508275312831,1.4136893248657962,2645.54,2440.79,-1840.99,-1050.71,102.96,1.3734550074129577,-2.0211638901821796,-1.902962709668529,2.136383586532215,49710.87,-347.9500000000001,-0.212294081757169,0.2501525320317266,0.1427699816961562,0.3215375228798048,0.0532185415382993,-1.5393200467060744,-1.3888490399844418,3.22363080377173,3.2209624460763013,0.9118848964126408,0.2855399633923124,0.3929225137278829,-0.0069994751650896,30.33,0.55,0.195370018975332,-2891.7,1171,0.7144600366076876,-0.3092041965144051,-0.3840528831425013,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,2.596977519626021,-0.27593863806958147,1.6589793215650792,-0.36252027156863764,-0.6862545882765491,-0.5400911039901433,-0.5927853087845186,-0.6118759845110723
25794,Lucky Pizza House,0.5175607966797162,-0.351470162073789,-0.8846944391346596,237,8757.15,203,116,261,7500.85,4286.2,9643.95,0.256573899816722,0.387745711044408,1.1002642425518518,1.631152403953262,1.6293906655106873,1385.91,3114.75,267.63,152.93,2044.25,1.4522327710360887,-2.0211638901821796,-1.902962709668529,2.136383586532215,30188.15,5579.56,6.8293268053855565,0.2484700122399021,0.1419828641370868,0.3194614443084455,0.0459090735934464,-1.5393200467060744,-1.3888490399844418,3.5069241831495273,3.509215744174393,-0.8588189180587792,0.2900856793145654,0.3904528763769889,0.1848261652337092,36.95,0.55,7.832375478927203,420.56,580,0.7099143206854345,-0.3092041965144051,-0.3840528831425013,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,2.596977519626021,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,-0.6862545882765491,-0.5400911039901433,-0.5927853087845186,1.6343181058152882
26657,Lucky Pizza Bistro,0.5175607966797162,-1.197123158448814,0.9106193258249872,335,11115.3,434,248,558,14400.12,8228.64,18514.44,0.264807686787099,0.357675140909851,-0.5733215470158092,0.5341445218433674,0.5360080077589985,2142.72,4196.22,1260.26,720.15,4846.8,0.349344080312248,-2.0211638901821796,-1.902962709668529,2.136383586532215,52258.5,11023.43,6.999003174603175,0.2755555555555555,0.1574603174603174,0.3542857142857142,0.0410023249806251,-2.0124419747984086,-1.9220161749795162,2.070919811820695,2.067949253683934,0.9471418170971987,0.2126984126984127,0.4330158730158731,0.2109404211755025,33.18,0.55,8.686021505376344,1980.41,1240,0.7873015873015873,-0.3092041965144051,-0.3840528831425013,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,2.596977519626021,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,1.457185157058676,-0.5400911039901433,-0.5927853087845186,1.6343181058152882
25708,Lucky Pizza Tavern,0.07690662440622288,-0.071081237546261,1.2445761079612803,490,18718.0,429,245,552,16387.8,9359.0,21086.4,0.273293681070209,0.407523798383772,-0.015459617159922221,-0.7822649366885064,-0.7805139679011985,1142.64,5974.46,314.36,179.53,5587.77,1.3734550074129577,-2.0211638901821796,-1.902962709668529,2.136383586532215,65551.20000000001,12056.12,7.025710955710955,0.2499999999999999,0.1427738927738927,0.3216783216783216,0.0174312598396368,-1.8547346654342927,-1.744293796647819,0.3418533238941418,0.3384294650953814,1.243767294045641,0.2855477855477855,0.3927738927738927,0.1839191349662553,38.20000000000001,0.55,10.122771739130435,493.89,1226,0.7144522144522144,-0.3092041965144051,-0.3840528831425013,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,2.596977519626021,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,-0.6862545882765491,1.8515394766032847,-0.5927853087845186,-0.6118759845110723
25385,Urban Pizza Diner,0.9582149689532095,0.44259127218817,-1.1097007817087579,162,6559.38,196,112,252,7936.04,4534.88,10203.48,0.212264661733061,0.436031637550332,1.1002642425518518,-1.0016665131104854,-1.0036532858097065,446.04,2306.96,251.6,143.77,3142.56,0.5068996075585107,-2.0211638901821796,-1.902962709668529,2.136383586532215,29233.78,5844.889999999999,8.095415512465372,0.2714681440443213,0.1551246537396122,0.3490304709141274,0.0152576916156583,-1.5393200467060744,-1.3888490399844418,0.048791207296420905,0.050176166997289606,-1.068619359663184,0.224376731301939,0.4265927977839335,0.1999361697324123,40.49,0.55,12.470476190476193,395.37,560,0.775623268698061,-0.3092041965144051,-0.3840528831425013,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,2.596977519626021,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,-0.6862545882765491,-0.5400911039901433,1.686951388944605,-0.6118759845110723
25867,Classic Pizza House,0.07690662440622288,1.2164647038841463,-0.996013366513424,168,7381.92,211,120,271,9271.34,5272.8,11907.74,0.235598984565586,0.423567920038477,0.5424023126959647,1.1923492511093043,1.1905500069572885,1279.12,2516.0,285.86,162.58,2779.43,0.42812184393537955,-2.0211638901821796,-1.902962709668529,2.136383586532215,33833.8,5743.87,7.459571428571428,0.274025974025974,0.1558441558441558,0.3519480519480519,0.0378059810012472,-1.6970273560701814,-1.5665714183161303,2.9305686871740098,2.9327091479782097,-0.9884379286066853,0.2181818181818181,0.4298701298701298,0.1697672150334872,43.940000000000005,0.55,10.25619926199262,448.44000000000005,602,0.7818181818181819,-0.3092041965144051,-0.3840528831425013,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,2.596977519626021,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,1.457185157058676,1.8515394766032847,-0.5927853087845186,-0.6118759845110723
25423,Classic Pizza Corner,0.9582149689532095,-0.7193404310539058,1.7490640128905741,580,20479.8,472,270,607,16666.32,9533.7,21433.17,0.256918875612319,0.368768269196153,0.5424023126959647,-0.34346178384454845,-0.3416733093477993,1614.62,7665.85,1071.86,613.14,6408.09,1.609788298282352,-2.0211638901821796,-1.902962709668529,2.136383586532215,68112.98999999999,15758.94,8.169486780715397,0.2446863659927423,0.1399688958009331,0.3146708138932089,0.0237050230800321,-1.6970273560701814,-1.5665714183161303,0.9182088198696597,0.9149360612915654,1.8347502588926419,0.3006739243131156,0.3846552617936755,0.2313646780151627,35.309999999999995,0.55,10.55698517298188,1685.0,1349,0.6993260756868844,-0.3092041965144051,-0.3840528831425013,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,2.596977519626021,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,-0.6862545882765491,-0.5400911039901433,1.686951388944605,-0.6118759845110723
26524,Lucky Pizza Bistro,0.9582149689532095,1.631440312184888,1.445897572369684,436,19964.44,478,273,614,21887.62,12500.67,28115.06,0.200578124113381,0.390207906975411,0.5424023126959647,0.0953413689994095,0.09716734920559957,1995.5,8169.73,2171.56,1240.24,9509.58,0.7432328984279054,-2.0211638901821796,-1.902962709668529,2.136383586532215,82467.79,21091.11,11.710777345918936,0.2654081066074403,0.1515824541921155,0.3409217101610217,0.0241973260105551,-1.6970273560701814,-1.5665714183161303,1.4945643158451771,1.4914426574877495,1.526853563635686,0.2420877290394225,0.4169905607995558,0.2557496690526083,45.79,0.55,15.487915309446254,3411.8,1365,0.7579122709605774,-0.3092041965144051,-0.3840528831425013,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,2.596977519626021,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,-0.6862545882765491,-0.5400911039901433,1.686951388944605,-0.6118759845110723
26529,Classic Pizza Cafe,0.9582149689532095,1.2972167141480742,0.4795545432093463,488,21618.4,317,181,407,14043.1,8018.3,18030.1,0.384137317724526,0.500554657983594,-0.015459617159922221,1.1923492511093043,1.1905500069572885,1921.04,2492.77,-2593.65,-1480.92,157.98,2.476343698136799,-2.0211638901821796,-1.902962709668529,2.136383586532215,61709.9,-1423.8200000000002,-1.0221249102656138,0.2275664034458004,0.1299353912419239,0.2921751615218951,0.0311301752231003,-1.8547346654342927,-1.744293796647819,2.9305686871740098,2.9327091479782097,0.5454328475041393,0.3503230437903805,0.3575017946877243,-0.0230727970714585,44.3,0.55,0.3881572481572481,-4074.57,905,0.6496769562096195,-0.3092041965144051,-0.3840528831425013,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,2.596977519626021,-0.27593863806958147,1.6589793215650792,-0.36252027156863764,-0.6862545882765491,-0.5400911039901433,1.686951388944605,-0.6118759845110723
25707,King Pizza Diner,0.9582149689532095,-0.17650747316861284,0.02717337024458046,318,11998.14,309,177,398,11658.57,6678.21,15016.54,0.217949770689011,0.365999466041103,-0.5733215470158092,0.0953413689994095,0.09716734920559957,1293.5,4991.84,1469.57,841.79,4954.14,1.0583439529204313,-2.0211638901821796,-1.902962709668529,2.136383586532215,45351.46,12257.34,10.197454242928451,0.257071547420965,0.1472545757071547,0.3311148086522463,0.0285216837561569,-2.0124419747984086,-1.9220161749795162,1.4945643158451771,1.4914426574877495,0.08599324755040004,0.2645590682196339,0.4043261231281198,0.27027442997425,37.73,0.55,12.447587939698494,2311.36,884,0.7354409317803661,-0.3092041965144051,-0.3840528831425013,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,2.596977519626021,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,-0.6862545882765491,-0.5400911039901433,1.686951388944605,-0.6118759845110723
25304,Classic Pizza Bistro,0.5175607966797162,0.7543837562627813,2.2819737716187016,708,29651.04,506,289,651,21191.28,12103.32,27263.88,0.372427905304357,0.459272995102219,0.5424023126959647,1.1923492511093043,1.1905500069572885,3072.72,4990.24,-3002.82,-1715.05,1515.77,2.082454880021141,-2.0211638901821796,-1.902962709668529,2.136383586532215,90209.52,1788.1399999999996,0.8301485608170843,0.234911792014856,0.1341689879294336,0.3022284122562674,0.0340620369114035,-1.6970273560701814,-1.5665714183161303,2.9305686871740098,2.9327091479782097,2.3266289749538096,0.3286908077994429,0.3690807799442896,0.0198220764282971,41.88,0.55,2.3283717357910905,-4717.87,1446,0.6713091922005571,-0.3092041965144051,-0.3840528831425013,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,2.596977519626021,-0.27593863806958147,1.6589793215650792,-0.36252027156863764,-0.6862545882765491,-0.5400911039901433,-0.5927853087845186,1.6343181058152882
26450,Top Pizza Bistro,0.07690662440622288,0.5009121684898954,1.346421084073767,293,11939.75,513,293,660,20904.75,11939.75,26895.0,0.209840250760317,0.408375806361437,1.6581261724077387,0.5341445218433674,0.5360080077589985,2534.4,4558.4,1082.53,618.29,7733.68,-0.20210026504967263,-2.0211638901821796,-1.902962709668529,2.136383586532215,71679.25,13992.9,7.955031267765776,0.2916429789653212,0.1665719158612848,0.3752131893121092,0.0353575128087975,-1.3816127373419638,-1.2111266616527532,2.070919811820695,2.067949253683934,1.3452311678025648,0.1665719158612848,0.458214894826606,0.1952154912335159,40.75,0.55,11.71769696969697,1700.82,1466,0.8334280841387152,-0.3092041965144051,-0.3840528831425013,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,2.596977519626021,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,1.457185157058676,1.8515394766032847,-0.5927853087845186,-0.6118759845110723
26427,Lucky Pizza Tavern,-1.6857100646877503,-1.6076125439571145,0.9485151308900984,486,15236.1,387,221,497,12132.45,6928.35,15580.95,0.267180955633521,0.405959353060462,-1.68904540672758,1.4117508275312831,1.4136893248657962,2494.94,4980.07,689.85,393.94,2597.84,1.6885660619054836,-2.0211638901821796,-1.902962709668529,2.136383586532215,49877.850000000006,8661.7,5.4441860465116285,0.2432432432432432,0.1389063482086737,0.3123821495914519,0.050021001306191,-2.327856593526626,-2.2774609316428838,3.22363080377173,3.2209624460763013,0.8030214220182171,0.305468258956631,0.382149591451917,0.1736582470976596,31.350000000000005,0.55,5.227042253521127,1083.79,1105,0.6945317410433689,-0.3092041965144051,-0.3840528831425013,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,2.596977519626021,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,-0.6862545882765491,-0.5400911039901433,-0.5927853087845186,-0.6118759845110723
26651,Urban Pizza Grill,0.07690662440622288,1.185061144337063,1.1924693759967524,380,16644.0,460,263,591,20148.0,11519.4,25885.8,0.22018214546144,0.447627211268991,-0.5733215470158092,-0.34346178384454845,-0.3416733093477993,1572.06,5528.98,850.06,486.01,7026.96,0.5068996075585107,-2.0211638901821796,-1.902962709668529,2.136383586532215,74197.2,13892.009999999998,8.200714285714286,0.2715466351829988,0.1552538370720189,0.3488783943329397,0.0211875919846031,-2.0124419747984086,-1.9220161749795162,0.9182088198696597,0.9149360612915654,1.1918555446816332,0.2243211334120425,0.4268004722550177,0.1872309197651663,43.8,0.55,11.88994923857868,1336.07,1314,0.7756788665879575,-0.3092041965144051,-0.3840528831425013,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,2.596977519626021,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,1.457185157058676,1.8515394766032847,-0.5927853087845186,-0.6118759845110723
26557,Lucky Pizza Tavern,0.9582149689532095,1.037015792186529,-0.5246842910161025,305,13157.7,232,133,299,10008.48,5737.62,12898.86,0.383657122286968,0.455078476667404,-0.5733215470158092,-1.2210680895324644,-1.2193546264545974,442.52,2121.87,-1288.45,-738.64,1637.61,1.8461215891517466,-2.0211638901821796,-1.902962709668529,2.136383586532215,41802.66,1732.39,1.78781217750258,0.2394220846233229,0.1372549019607843,0.3085655314757481,0.010585929220772,-2.0124419747984086,-1.9220161749795162,-0.23450217208137583,-0.2380771311008025,-0.4744749555345271,0.3147574819401444,0.3766769865841072,0.0414420996175841,43.14,0.55,5.4769565217391305,-2027.09,664,0.6852425180598555,-0.3092041965144051,-0.3840528831425013,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,2.596977519626021,-0.27593863806958147,1.6589793215650792,-0.36252027156863764,-0.6862545882765491,-0.5400911039901433,1.686951388944605,-0.6118759845110723
25553,King Pizza Eatery,-1.6857100646877503,-0.07332434894248237,0.5790310315052635,438,16727.22,349,199,449,13328.31,7599.81,17147.31,0.22399247141555,0.391132962983102,0.5424023126959647,-0.7822649366885064,-0.7805139679011985,929.43,6437.88,997.95,569.03,5670.13,1.6885660619054836,-2.0211638901821796,-1.902962709668529,2.136383586532215,54802.65,13674.99,9.52960975609756,0.243205574912892,0.1386759581881533,0.3128919860627178,0.0169595813341143,-1.6970273560701814,-1.5665714183161303,0.3418533238941418,0.3384294650953814,0.4492151302363406,0.305226480836237,0.3818815331010453,0.2495315463759508,38.19,0.55,12.628351893095768,1566.98,997,0.6947735191637631,-0.3092041965144051,-0.3840528831425013,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,2.596977519626021,-0.27593863806958147,-0.6027802679641606,-0.36252027156863764,-0.6862545882765491,-0.5400911039901433,-0.5927853087845186,-0.6118759845110723
25001,Lotus Grill,0.9582149689532095,-1.0692658088642613,-1.4460260516616203,71,2396.25,254,153,102,8572.5,5163.75,3442.5,0.275752293970436,0.379911925341003,-1.1311834768716929,-1.0016665131104854,-1.0036532858097065,180.54,825.11,551.52,332.21,1004.84,-0.6747668467884617,0.19562461450566906,1.0138242361948469,-0.5075937651597263,19575.0,2713.6800000000003,4.678758620689655,0.4379310344827586,0.2637931034482759,0.1758620689655172,0.0092229885057471,-0.2776615717931801,0.3883747433324426,-0.9118012859961087,-0.9106681599963504,-1.4101922559638698,0.1224137931034482,0.7017241379310345,0.1386298850574712,33.75,0.8,9.851372549019608,883.73,509,0.8775862068965518,-0.3092041965144051,-0.3840528831425013,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,3.623994113313836,-0.6027802679641606,-0.36252027156863764,1.457185157058676,-0.5400911039901433,1.686951388944605,-0.6118759845110723
25608,Red Corner,0.5175607966797162,1.1985198127143848,1.180626936913905,369,16184.34,660,396,264,28947.6,17368.56,11579.04,0.381053506885655,0.492331564100459,0.5424023126959647,0.5341445218433674,0.5360080077589985,1013.76,2049.18,-5308.56,-3185.13,452.32,0.42812184393537955,0.19562461450566906,1.0138242361948469,-0.5075937651597263,74079.54000000001,-5992.1900000000005,-3.547773830669035,0.3907637655417406,0.2344582593250444,0.1563055062166962,0.0136847502022825,0.3982268969101529,1.1881254458250399,-0.013077461763097882,-0.013880121468953118,1.2187506875560137,0.2184724689165186,0.625222024866785,-0.0808885962304841,43.86000000000001,0.8,1.7133333333333334,-8493.69,1320,0.7815275310834814,-0.3092041965144051,-0.3840528831425013,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,3.623994113313836,1.6589793215650792,-0.36252027156863764,-0.6862545882765491,-0.5400911039901433,-0.5927853087845186,1.6343181058152882
25285,Sakura Corner,0.9582149689532095,0.2810872516603142,-1.0481200984779522,55,2187.35,346,208,139,13760.42,8272.16,5528.03,0.26003233987838,0.441909208055586,1.6581261724077387,-0.12406020742256946,-0.12597196870290825,410.05,651.96,-439.53,-264.23,1237.63,-1.147433428527251,0.19562461450566906,1.0138242361948469,-0.5075937651597263,29747.96,1185.8300000000002,1.5853342245989306,0.4625668449197861,0.2780748663101604,0.1858288770053476,0.0137841384753778,0.8488192093790424,1.7212925808201056,-0.399485289573426,-0.39821785226640916,-1.006077843439115,0.0735294117647058,0.7406417112299466,0.0398625653658267,39.77,0.8,8.903812949640288,-703.76,693,0.9264705882352942,-0.3092041965144051,-0.3840528831425013,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,3.623994113313836,-0.6027802679641606,-0.36252027156863764,1.457185157058676,-0.5400911039901433,1.686951388944605,-0.6118759845110723
26659,Lotus Grill,0.07690662440622288,-0.8696288946006612,0.5529776655229995,152,5265.28,636,382,254,22031.04,13232.48,8798.56,0.224418778009713,0.382366169150919,-1.1311834768716929,-1.6598712423764221,-1.6581952850079964,226.06,2070.39,2494.25,1498.12,3233.67,-0.8323223740347249,0.19562461450566906,1.0138242361948469,-0.5075937651597263,49327.36,9296.43,6.528391853932584,0.4466292134831461,0.2682584269662921,0.1783707865168539,0.0045828521939953,-0.2776615717931801,0.3883747433324426,-1.2938674528198042,-1.2950058907938065,0.5547568024869949,0.1067415730337078,0.7148876404494383,0.1884639680696473,34.64,0.8,12.730984251968504,3992.37,1272,0.8932584269662921,-0.3092041965144051,-0.3840528831425013,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,3.623994113313836,-0.6027802679641606,-0.36252027156863764,1.457185157058676,1.8515394766032847,-0.5927853087845186,-0.6118759845110723
26582,Lotus Eatery,-1.6857100646877503,-1.3361960650144673,0.8869344476592926,167,5437.52,699,419,280,22759.44,13642.64,9116.8,0.218178118113428,0.431010805140249,-0.015459617159922221,0.7535460982653464,0.7517093484038896,1156.4,1907.54,1156.43,693.2,2041.87,-0.8323223740347249,0.19562461450566906,1.0138242361948469,-0.5075937651597263,50956.4,5799.04,3.7054568690095846,0.4466453674121406,0.2677316293929712,0.1789137380191693,0.0226939108728246,0.17293074067570816,0.9215418783275071,0.11283070684925639,0.11423245546353233,0.7440537067212376,0.1067092651757188,0.7143769968051119,0.1138039578934147,32.559999999999995,0.8,7.292392857142857,1849.63,1398,0.8932907348242811,-0.3092041965144051,-0.3840528831425013,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,3.623994113313836,-0.6027802679641606,-0.36252027156863764,1.457185157058676,-0.5400911039901433,-0.5927853087845186,-0.6118759845110723
25127,Golden Cafe,0.9582149689532095,-0.3380114936964687,-1.5549764912238153,61,2257.61,236,142,95,8734.36,5255.42,3515.95,0.209436130970716,0.421511780680157,-1.68904540672758,1.4117508275312831,1.4136893248657962,476.9,833.18,865.16,520.56,820.67,-0.7535446104115933,0.19562461450566906,1.0138242361948469,-0.5075937651597263,19763.34,3039.57,5.692078651685392,0.4419475655430712,0.2659176029962546,0.1779026217228464,0.0241305366400618,-0.5029577280276248,0.12179117583490978,0.4992385346595845,0.49857018626098837,-1.5208426308218381,0.1142322097378277,0.7078651685393259,0.1537983964248958,37.01,0.8,8.638631578947368,1385.7199999999998,473,0.8857677902621723,-0.3092041965144051,-0.3840528831425013,-0.4905843521595039,-0.2759386380695814,-0.33048708528210347,-0.38506301746655297,3.623994113313836,-0.6027802679641606,-0.36252027156863764,1.457185157058676,-0.5400911039901433,1.686951388944605,-0.6118759845110723
