CuisineType,RestaurantID,RestaurantName,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share,TotalRevenue,TotalNetProfit,ProfitPerOrder,UE_RevRatio,DD_RevRatio,SD_RevRatio,DeliveryCostRatio,Commission_UE,Commission_DD,SD_Cost_Interaction,Radius_SD,AdjustedDemand,InStore_RevRatio,Aggregator_RevRatio,ProfitMargin,RevenuePerOrder,AggregtorShare,SD_ProfitPerOrder,AggregatorProfit,TotalDeliveryOrders,DeloveryOrderRatio
Pizza,26257,Classic Pizza Eatery,QSR,West Auckland,1.04,35.1,1333,275,9652.5,370,212,476,12987.0,7441.2,16707.6,0.269191359058023,0.41315082681831,0.31,8,2.36,1123.36,3066.19,99.45,56.98,4183.94,0.26,0.35,0.2,0.45,46788.3,7406.5599999999995,5.556309077269317,0.27756939234808703,0.15903975993998498,0.35708927231807946,0.024009421158708476,0.1085,0.062,1.062,3.6,1386.32,0.20630157539384844,0.436609152288072,0.15829940391080674,35.1,0.55,8.789789915966386,156.43,1058,0.7936984246061516
Pizza,25369,Lucky Pizza Bistro,Cafe,South Auckland,1.05,38.81,1624,355,13777.55,444,254,571,17231.64,9857.74,22160.51,0.213594257980585,0.397822910523973,0.33,10,2.95,1684.45,5353.72,1009.48,577.49,6926.74,0.28,0.35,0.2,0.45,63027.44,13867.43,8.539057881773399,0.2733990147783251,0.1564039408866995,0.3516009852216748,0.026725661077143543,0.11549999999999999,0.066,1.3275000000000001,4.5,1705.2,0.21859605911330046,0.4298029556650246,0.22002210465790772,38.81,0.55,12.130893169877409,1586.97,1269,0.7814039408866995
Pizza,26111,Urban Pizza Kitchen,QSR,North Shore,1.03,42.32,1855,346,14642.72,528,302,679,22344.96,12780.64,28735.28,0.226639509219676,0.395567658729851,0.27,3,0.89,604.31,5531.91,2408.63,1377.66,10251.67,0.23,0.35,0.2,0.45,78503.6,19569.870000000003,10.54979514824798,0.2846361185983827,0.16280323450134768,0.3660377358490566,0.007697863537468344,0.0945,0.054000000000000006,0.4005,1.35,1910.65,0.1865229110512129,0.44743935309973043,0.24928627476956472,42.32,0.55,15.09818851251841,3786.29,1509,0.813477088948787
Pizza,25492,Lucky Pizza Tavern,QSR,South Auckland,1.05,36.23,1746,303,10977.69,505,289,649,18296.15,10470.47,23513.27,0.259713232722133,0.429588017426431,0.32,7,2.07,1343.43,3410.75,-170.18,-97.39,5962.11,0.21,0.35,0.2,0.45,63257.58,9105.29,5.214942726231387,0.28923253150057276,0.16552119129438717,0.37170675830469646,0.0212374548631168,0.11199999999999999,0.064,0.9315,3.15,1833.3000000000002,0.17353951890034364,0.45475372279495996,0.14393990411900046,36.230000000000004,0.55,9.186610169491525,-267.57,1443,0.8264604810996563
Pizza,25682,Top Pizza House,Full-service,North Shore,1.03,46.34,1569,543,25162.62,359,205,462,16636.06,9499.7,21409.08,0.373308735329192,0.462983097415417,0.28,15,4.43,2046.66,4119.33,-1934.64,-1104.74,1458.18,0.53,0.35,0.2,0.45,72707.46,2538.1299999999997,1.6176736775015932,0.22880815806246016,0.13065646908859146,0.2944550669216061,0.028149243557676198,0.098,0.05600000000000001,1.9934999999999998,6.75,1616.07,0.34608030592734224,0.3594646271510516,0.034908797529166875,46.34,0.55,3.1562337662337665,-3039.38,1026,0.6539196940726577
Pizza,26103,King Pizza Bistro,QSR,North Shore,1.03,39.15,1914,383,14994.45,536,306,689,20984.4,11979.9,26974.35,0.222852778360248,0.388389316829853,0.31,11,3.25,2239.25,5829.21,1652.69,943.51,8247.24,0.25,0.35,0.2,0.45,74933.1,16672.65,8.7108934169279,0.2800417972831766,0.1598746081504702,0.35997910135841166,0.029883322590417316,0.1085,0.062,1.4625000000000001,4.95,1971.42,0.2001044932079415,0.4399164054336468,0.2225004704196143,39.150000000000006,0.55,11.96986937590711,2596.2,1531,0.7998955067920586
Pizza,26574,Urban Pizza Tavern,Cafe,West Auckland,1.04,44.39,2103,545,24192.55,545,312,701,24192.55,13849.68,31117.39,0.227275923360139,0.405208936799318,0.3,10,2.95,2067.95,8891.13,1633.36,935.06,9368.16,0.35,0.35,0.2,0.45,93352.17,20827.71,9.903808844507845,0.25915359010936756,0.14835948644793154,0.3333333333333333,0.022152136367049633,0.105,0.06,1.3275000000000001,4.5,2187.12,0.25915359010936756,0.40751307655729907,0.2231090075356577,44.39,0.55,13.363994293865906,2568.42,1558,0.7408464098906324
Pizza,25092,Top Pizza Grill,Full-service,CBD,0.99,38.56,1452,392,15115.52,371,212,477,14305.76,8174.72,18393.12,0.368413513898849,0.490756772225723,0.3,12,3.54,1688.58,2128.71,-2277.05,-1301.17,901.72,0.37,0.35,0.2,0.45,55989.119999999995,-547.7900000000002,-0.3772658402203858,0.25550964187327824,0.14600550964187328,0.3285123966942149,0.030159073762902507,0.105,0.06,1.593,5.4,1437.48,0.2699724517906336,0.40151515151515155,-0.009783865150943616,38.559999999999995,0.55,1.8903983228511532,-3578.2200000000003,1060,0.7300275482093664
Pizza,26346,King Pizza Diner,Ghost Kitchen,South Auckland,1.05,34.82,1559,74,2576.68,520,297,668,18106.4,10341.54,23259.76,0.251541353319772,0.346690253505949,0.32,10,2.95,1970.6,1035.23,1480.53,845.61,7374.44,0.05,0.35,0.2,0.45,54284.380000000005,10735.81,6.886343810134702,0.3335471456061578,0.19050673508659396,0.428479794740218,0.036301418566445816,0.11199999999999999,0.064,1.3275000000000001,4.5,1636.95,0.04746632456703014,0.5240538806927517,0.19776978202569503,34.82,0.55,11.039580838323353,2326.14,1485,0.9525336754329699
Pizza,25094,Urban Pizza Tavern,Full-service,CBD,0.99,35.58,1372,457,16260.06,320,183,412,11385.6,6511.14,14658.96,0.392297586519271,0.478353368979879,0.31,11,3.25,1339.0,2103.22,-2056.82,-1176.24,557.12,0.5,0.35,0.2,0.45,48815.76,-572.7200000000004,-0.4174344023323618,0.23323615160349853,0.13338192419825073,0.30029154518950435,0.0274296661569952,0.1085,0.062,1.4625000000000001,4.95,1358.28,0.33309037900874633,0.36661807580174927,-0.0117322766254177,35.58,0.55,1.3522330097087378,-3233.0600000000004,915,0.6669096209912536
Pizza,25420,Lucky Pizza Corner,QSR,South Auckland,1.05,38.11,1361,236,8993.96,394,225,506,15015.34,8574.75,19283.66,0.217586544938386,0.420943735772744,0.3,14,4.13,2089.78,3251.04,922.99,527.09,4880.68,0.21,0.35,0.2,0.45,51867.71,9581.8,7.040264511388684,0.2894930198383542,0.16531961792799413,0.37178545187362233,0.04029057770238941,0.105,0.06,1.8585,6.3,1429.05,0.1734019103600294,0.4548126377663483,0.18473535847254485,38.11,0.55,9.645612648221345,1450.08,1125,0.8265980896399706
Pizza,26460,King Pizza Diner,QSR,CBD,0.99,42.77,594,103,4405.31,172,98,221,7356.44,4191.46,9452.17,0.211001245379448,0.424304420920089,0.29,5,1.48,327.08,1606.59,549.48,313.08,3120.07,0.21,0.35,0.2,0.45,25405.379999999997,5589.219999999999,9.409461279461278,0.2895622895622896,0.164983164983165,0.3720538720538721,0.0128744384063533,0.10149999999999999,0.057999999999999996,0.666,2.25,588.06,0.17340067340067344,0.4545454545454546,0.2200014327673902,42.769999999999996,0.55,14.117963800904977,862.56,491,0.8265993265993266
Pizza,25772,King Pizza Diner,Full-service,West Auckland,1.04,44.69,1130,381,17026.89,262,150,337,11708.78,6703.5,15060.53,0.354959928162862,0.479285536636598,0.32,16,4.72,1590.64,2822.28,-1806.03,-1033.98,905.71,0.51,0.35,0.2,0.45,50499.7,887.9800000000002,0.7858230088495577,0.23185840707964606,0.13274336283185842,0.29823008849557525,0.03149800889906277,0.11199999999999999,0.064,2.124,7.2,1175.2,0.33716814159292036,0.36460176991150445,0.01758386683485249,44.69,0.55,2.687566765578635,-2840.01,749,0.6628318584070797
Pizza,25745,Lucky Pizza House,Cafe,North Shore,1.03,38.54,2039,561,21620.94,517,296,665,19925.18,11407.84,25629.1,0.253008397165686,0.351952241081744,0.32,9,2.66,1768.9,8541.12,1495.17,856.04,8355.6,0.38,0.35,0.2,0.45,78583.06,19247.93,9.43988719960765,0.2535556645414419,0.14516920058852378,0.32614026483570374,0.022509940437544684,0.11199999999999999,0.064,1.197,4.05,2100.17,0.27513487003433057,0.3987248651299657,0.2449373949041944,38.54,0.55,12.564812030075188,2351.21,1478,0.7248651299656694
Pizza,25786,King Pizza Corner,Cafe,South Auckland,1.05,32.3,1390,312,10077.6,377,216,485,12177.1,6976.8,15665.5,0.224799485262483,0.363931142981164,0.3,6,1.77,858.45,4144.61,1354.94,776.3,5584.29,0.29,0.35,0.2,0.45,44897.0,11860.14,8.532474820143884,0.2712230215827338,0.15539568345323743,0.3489208633093525,0.019120431209212196,0.105,0.06,0.7965,2.7,1459.5,0.22446043165467627,0.42661870503597127,0.26416330712519764,32.3,0.55,11.514,2131.24,1078,0.7755395683453238
Pizza,25962,Urban Pizza Cafe,Cafe,South Auckland,1.05,42.26,869,252,10649.52,216,123,278,9128.16,5197.98,11748.28,0.256736692748964,0.449217923730612,0.28,4,1.18,328.04,3131.44,128.21,73.01,3126.49,0.41,0.35,0.2,0.45,36723.94,6459.15,7.432853855005753,0.2485615650172612,0.14154200230149594,0.31990794016110474,0.008932592744678267,0.098,0.05600000000000001,0.531,1.8,912.45,0.2899884925201381,0.39010356731875717,0.17588390570292836,42.260000000000005,0.55,11.246366906474819,201.22000000000003,617,0.7100115074798619
Pizza,26610,King Pizza Bistro,Cafe,CBD,0.99,42.19,1103,309,13036.71,278,159,357,11728.82,6708.21,15061.83,0.241353793535382,0.448946317541413,0.31,3,0.89,317.73,4037.47,-3.52,-2.01,4346.92,0.39,0.35,0.2,0.45,46535.57,8378.86,7.596427923844062,0.25203989120580234,0.1441523118766999,0.3236627379873073,0.006827680417366758,0.1085,0.062,0.4005,1.35,1091.97,0.28014505893019037,0.39619220308250225,0.18005280691737527,42.19,0.55,12.17624649859944,-5.529999999999999,794,0.7198549410698096
Pizza,26491,Lucky Pizza Bistro,QSR,South Auckland,1.05,42.76,1276,271,11587.96,352,201,452,15051.52,8594.76,19327.52,0.210227783732116,0.438780712056905,0.3,18,5.31,2400.12,4067.28,767.5,438.26,4383.68,0.27,0.35,0.2,0.45,54561.759999999995,9656.720000000001,7.567962382445142,0.2758620689655173,0.15752351097178685,0.3542319749216301,0.04398905020659158,0.105,0.06,2.3895,8.1,1339.8,0.21238244514106583,0.4333855799373041,0.1769869593649472,42.76,0.55,9.69840707964602,1205.76,1005,0.7876175548589341
Pizza,26505,Classic Pizza Cafe,Full-service,South Auckland,1.05,40.96,1414,418,17121.28,349,199,448,14295.04,8151.04,18350.08,0.369314089196268,0.513505963794887,0.27,8,2.36,1057.28,2006.27,-2184.57,-1245.64,1092.98,0.42,0.35,0.2,0.45,57917.44,-330.96000000000026,-0.23405940594059424,0.24681753889674682,0.14073550212164074,0.31683168316831684,0.018254950495049504,0.0945,0.054000000000000006,1.062,3.6,1484.7,0.2956152758132956,0.38755304101838756,-0.005714340965346539,40.96,0.55,2.4396875000000002,-3430.21,996,0.7043847241867044
Pizza,25292,Lucky Pizza Grill,QSR,West Auckland,1.04,34.98,1162,217,7590.66,331,189,425,11578.38,6611.22,14866.5,0.236099762544036,0.438484684517607,0.28,18,5.31,2256.75,2470.12,525.84,300.25,2581.04,0.23,0.35,0.2,0.45,40646.76,5877.25,5.057874354561101,0.28485370051635106,0.16265060240963855,0.3657487091222031,0.055521030458516245,0.098,0.05600000000000001,2.3895,8.1,1208.48,0.18674698795180722,0.44750430292598964,0.14459332059923102,34.980000000000004,0.55,6.073035294117647,826.09,945,0.8132530120481928
Pizza,25186,King Pizza Bistro,Cafe,North Shore,1.03,44.93,1146,250,11232.5,314,179,403,14108.02,8042.47,18106.79,0.21141081430018,0.359518893412314,0.33,9,2.66,1071.98,4819.53,1397.69,796.77,6697.11,0.28,0.35,0.2,0.45,51489.78,13711.099999999999,11.964310645724257,0.27399650959860383,0.156195462478185,0.3516579406631763,0.020819277145872443,0.11549999999999999,0.066,1.197,4.05,1180.38,0.2181500872600349,0.4301919720767889,0.2662877953644393,44.93,0.55,16.618138957816377,2194.46,896,0.7818499127399651
Pizza,26114,King Pizza Eatery,Cafe,South Auckland,1.05,40.25,942,228,9177.0,250,143,321,10062.5,5755.75,12920.25,0.275714058354497,0.384198272461072,0.32,11,3.25,1043.25,3120.98,202.13,115.62,3350.77,0.32,0.35,0.2,0.45,37915.5,6789.5,7.207537154989384,0.2653927813163482,0.15180467091295116,0.34076433121019106,0.027515132333742136,0.11199999999999999,0.064,1.4625000000000001,4.95,989.1,0.24203821656050956,0.4171974522292994,0.17906924608669278,40.25,0.55,10.438535825545172,317.75,714,0.7579617834394905
Pizza,25876,Classic Pizza Diner,Full-service,West Auckland,1.04,40.51,1837,612,24792.12,429,245,551,17378.79,9924.95,22321.01,0.376616796280723,0.496469203196466,0.28,9,2.66,1465.66,3146.47,-2660.45,-1519.37,1367.19,0.5,0.35,0.2,0.45,74416.87,333.84000000000015,0.1817310832879696,0.23353293413173656,0.13336962438758848,0.29994556341861733,0.019695265334325404,0.098,0.05600000000000001,1.197,4.05,1910.48,0.3331518780620577,0.366902558519325,0.004486079567710926,40.51,0.55,2.4812885662431943,-4179.82,1225,0.6668481219379423
Pizza,25390,Classic Pizza Diner,QSR,West Auckland,1.04,34.08,958,209,7122.72,262,150,337,8928.96,5112.0,11484.96,0.251370042897761,0.351589107490145,0.31,13,3.84,1294.08,2828.01,777.18,444.95,3265.92,0.28,0.35,0.2,0.45,32648.64,7316.0599999999995,7.636805845511482,0.27348643006263046,0.15657620041753653,0.3517745302713987,0.03963656679114352,0.1085,0.062,1.728,5.8500000000000005,996.32,0.21816283924843424,0.430062630480167,0.22408467856547776,34.08,0.55,9.691157270029674,1222.1299999999999,749,0.7818371607515657
Pizza,25244,Urban Pizza Cafe,Full-service,North Shore,1.03,35.17,761,221,7772.57,189,108,243,6647.13,3798.36,8546.31,0.38773919926025,0.496896873624064,0.28,9,2.66,646.38,896.67,-1094.36,-625.35,339.56,0.41,0.35,0.2,0.45,26764.370000000003,-483.47999999999996,-0.6353219448094611,0.24835742444152428,0.1419185282522996,0.3193166885676741,0.024150764617287834,0.098,0.05600000000000001,1.197,4.05,783.83,0.29040735873850193,0.39027595269382387,-0.018064314609310808,35.17,0.55,1.397366255144033,-1719.71,540,0.709592641261498
Pizza,26149,Classic Pizza Bistro,Cafe,West Auckland,1.04,39.35,1881,575,22626.25,457,261,588,17982.95,10270.35,23137.8,0.249205620121211,0.392973104561679,0.32,13,3.84,2257.92,8096.15,680.14,388.44,6021.28,0.44,0.35,0.2,0.45,74017.34999999999,15186.009999999998,8.073370547581073,0.24295587453482195,0.13875598086124405,0.31259968102073366,0.030505280180930558,0.11199999999999999,0.064,1.728,5.8500000000000005,1956.24,0.30568846358320045,0.381711855396066,0.20516824771489386,39.349999999999994,0.55,10.240272108843538,1068.58,1306,0.6943115364167995
Pizza,25448,Urban Pizza Tavern,QSR,West Auckland,1.04,44.34,754,160,7094.4,208,119,267,9222.72,5276.46,11838.78,0.203992223143578,0.406685894890688,0.28,4,1.18,315.06,2762.01,1008.25,576.83,4294.04,0.27,0.35,0.2,0.45,33432.36,8641.130000000001,11.460384615384617,0.27586206896551724,0.15782493368700265,0.3541114058355438,0.009423803763778566,0.098,0.05600000000000001,0.531,1.8,784.1600000000001,0.21220159151193632,0.4336870026525199,0.25846604906144827,44.34,0.55,16.0825468164794,1585.08,594,0.7877984084880637
Pizza,25032,Urban Pizza House,Ghost Kitchen,South Auckland,1.05,41.06,949,45,1847.7,316,181,407,12974.96,7431.86,16711.42,0.282779273379128,0.280021977855358,0.32,12,3.54,1440.78,807.81,1520.65,871.0,5865.43,0.05,0.35,0.2,0.45,38965.94,9064.89,9.55204425711275,0.33298208640674387,0.19072708113804002,0.428872497365648,0.03697536874511432,0.11199999999999999,0.064,1.593,5.4,996.45,0.04741833508956796,0.5237091675447839,0.23263624591117266,41.06,0.55,14.411375921375923,2391.65,904,0.9525816649104321
Pizza,25045,King Pizza Diner,QSR,South Auckland,1.05,46.66,1516,322,15024.52,418,239,537,19503.88,11151.74,25056.42,0.210184778869152,0.444766892120242,0.32,8,2.36,1267.32,5184.19,488.54,279.33,7378.36,0.27,0.35,0.2,0.45,70736.56,13330.419999999998,8.79315303430079,0.2757255936675462,0.15765171503957784,0.354221635883905,0.017916053593785165,0.11199999999999999,0.064,1.062,3.6,1591.8,0.212401055408971,0.43337730870712404,0.18845162953923683,46.66,0.55,13.73996275605214,767.87,1194,0.787598944591029
Pizza,26259,Classic Pizza House,Ghost Kitchen,South Auckland,1.05,45.51,551,36,1638.36,180,103,232,8191.8,4687.53,10558.32,0.264104922662955,0.221715733525343,0.28,10,2.95,684.4,842.41,1918.35,1097.72,4744.47,0.07,0.35,0.2,0.45,25076.01,8602.95,15.61333938294011,0.3266787658802178,0.1869328493647913,0.4210526315789474,0.027293018307138976,0.098,0.05600000000000001,1.3275000000000001,4.5,578.5500000000001,0.06533575317604355,0.5136116152450091,0.34307491502834786,45.51,0.55,20.450301724137933,3016.0699999999997,515,0.9346642468239564
Pizza,25411,Top Pizza Cafe,QSR,CBD,0.99,33.7,921,190,6403.0,256,146,329,8627.2,4920.2,11087.3,0.213650381229818,0.382427730807103,0.32,14,4.13,1358.77,2586.31,724.01,412.91,3119.63,0.26,0.35,0.2,0.45,31037.7,6842.86,7.429815418023887,0.2779587404994571,0.15852334419109662,0.3572204125950054,0.04377805056431372,0.11199999999999999,0.064,1.8585,6.3,911.79,0.20629750271444083,0.4364820846905538,0.22046930023809752,33.7,0.55,9.482158054711247,1136.92,731,0.7937024972855592
Pizza,25156,Urban Pizza Corner,Cafe,CBD,0.99,31.97,796,219,7001.43,202,115,260,6457.94,3676.55,8312.2,0.26826592143625,0.427995915315114,0.31,10,2.95,767.0,2126.6,-40.44,-23.02,1757.73,0.38,0.35,0.2,0.45,25448.12,3820.87,4.800087939698492,0.2537688442211055,0.14447236180904524,0.32663316582914576,0.030139750991428838,0.1085,0.062,1.3275000000000001,4.5,788.04,0.2751256281407035,0.3982412060301508,0.15014350765400353,31.97,0.55,6.7605,-63.459999999999994,577,0.7248743718592965
Pizza,25521,Urban Pizza Bistro,QSR,South Auckland,1.05,39.54,1492,278,10992.12,425,243,546,16804.5,9608.22,21588.84,0.207473446819931,0.400803267979063,0.33,5,1.48,808.08,4305.87,1037.23,593.05,7648.77,0.23,0.35,0.2,0.45,58993.68000000001,13584.920000000002,9.105174262734586,0.28485254691689005,0.16286863270777477,0.3659517426273458,0.013697738469612338,0.11549999999999999,0.066,0.666,2.25,1566.6000000000001,0.18632707774798926,0.44772117962466484,0.23027754837467335,39.540000000000006,0.55,14.008736263736264,1630.28,1214,0.8136729222520107
Pizza,26007,Classic Pizza Tavern,Full-service,North Shore,1.03,34.82,2201,672,23399.04,535,306,688,18628.7,10654.92,23956.16,0.353792431158945,0.525969896628521,0.31,18,5.31,3653.28,2813.45,-3535.03,-2021.9,-772.85,0.44,0.35,0.2,0.45,76638.82,-3516.3300000000004,-1.597605633802817,0.24307133121308494,0.13902771467514766,0.31258518855065875,0.04766879239529001,0.1085,0.062,2.3895,8.1,2267.03,0.30531576556110857,0.3820990458882326,-0.04588183899491146,34.82,0.55,-1.123328488372093,-5556.93,1529,0.6946842344388914
Pizza,26061,Lucky Pizza Cafe,Full-service,North Shore,1.03,44.18,614,172,7598.96,155,88,199,6847.9,3887.84,8791.82,0.355922215222381,0.542598887695931,0.32,11,3.25,646.75,771.13,-1496.41,-849.58,245.43,0.39,0.35,0.2,0.45,27126.52,-1329.43,-2.165195439739414,0.252442996742671,0.14332247557003258,0.3241042345276873,0.02384198194239438,0.11199999999999999,0.064,1.4625000000000001,4.95,632.4200000000001,0.28013029315960913,0.3957654723127036,-0.04900849795698085,44.18,0.55,1.233316582914573,-2345.9900000000002,442,0.7198697068403909
Pizza,25052,Top Pizza Corner,Cafe,North Shore,1.03,38.47,1560,350,13464.5,424,242,544,16311.28,9309.74,20927.68,0.262573087029159,0.402647344418801,0.28,18,5.31,2888.64,4507.64,893.52,509.98,4117.52,0.29,0.35,0.2,0.45,60013.2,10028.66,6.428628205128205,0.27179487179487183,0.15512820512820513,0.34871794871794876,0.04813341064965707,0.098,0.05600000000000001,2.3895,8.1,1606.8,0.22435897435897437,0.42692307692307696,0.16710756966800638,38.47,0.55,7.568970588235295,1403.5,1210,0.7756410256410257
Pizza,25134,Classic Pizza Diner,Full-service,CBD,0.99,36.51,789,229,8360.79,196,112,252,7155.96,4089.12,9200.52,0.388490514829755,0.496481690066867,0.29,13,3.84,967.68,961.72,-1252.09,-715.48,90.64,0.41,0.35,0.2,0.45,28806.39,-915.2099999999999,-1.1599619771863117,0.24841571609632446,0.14195183776932827,0.3193916349809886,0.033592546653711204,0.10149999999999999,0.057999999999999996,1.728,5.8500000000000005,781.11,0.2902408111533587,0.39036755386565275,-0.03177107579255852,36.51,0.55,0.35968253968253966,-1967.57,560,0.7097591888466414
Pizza,25500,Classic Pizza House,Full-service,North Shore,1.03,40.3,655,206,8301.8,157,90,202,6327.1,3627.0,8140.6,0.389053661760408,0.484122679312713,0.32,17,5.02,1014.04,1052.86,-1222.25,-700.65,18.38,0.46,0.35,0.2,0.45,26396.5,-851.6600000000001,-1.3002442748091605,0.23969465648854962,0.13740458015267176,0.30839694656488553,0.03841569905101055,0.11199999999999999,0.064,2.259,7.65,674.65,0.3145038167938931,0.3770992366412214,-0.03226412592578562,40.3,0.55,0.09099009900990099,-1922.9,449,0.6854961832061068
Pizza,25002,Top Pizza Bistro,Full-service,South Auckland,1.05,44.02,1092,317,13954.34,271,155,349,11929.42,6823.1,15362.98,0.38263408173807,0.492995391390286,0.32,13,3.84,1340.16,1735.51,-2333.75,-1334.8,570.54,0.41,0.35,0.2,0.45,48069.84,-1362.5,-1.2477106227106227,0.24816849816849818,0.14194139194139196,0.3195970695970696,0.027879435421461776,0.11199999999999999,0.064,1.728,5.8500000000000005,1146.6000000000001,0.2902930402930403,0.39010989010989017,-0.028344175890745633,44.019999999999996,0.55,1.6347851002865328,-3668.55,775,0.7097069597069597
Pizza,25137,Classic Pizza Diner,Full-service,CBD,0.99,36.9,1554,474,17490.6,378,216,486,13948.2,7970.4,17933.4,0.396293201216031,0.549098631180823,0.31,9,2.66,1292.76,955.13,-3562.26,-2035.58,-313.45,0.44,0.35,0.2,0.45,57342.6,-4956.16,-3.1892921492921493,0.24324324324324326,0.138996138996139,0.3127413127413128,0.022544495715227424,0.1085,0.062,1.197,4.05,1538.46,0.305019305019305,0.3822393822393822,-0.08643068155263277,36.9,0.55,-0.6449588477366255,-5597.84,1080,0.694980694980695
Pizza,25569,King Pizza House,Cafe,West Auckland,1.04,40.68,1638,378,15377.04,441,252,567,17939.88,10251.36,23065.56,0.254423635620624,0.409830391569994,0.29,9,2.66,1508.22,5162.78,820.68,468.96,6235.95,0.3,0.35,0.2,0.45,66633.84,12688.369999999999,7.746257631257631,0.2692307692307693,0.15384615384615385,0.3461538461538462,0.022634445200816884,0.10149999999999999,0.057999999999999996,1.197,4.05,1703.52,0.23076923076923078,0.42307692307692313,0.19041931246945995,40.68,0.55,10.998148148148148,1289.6399999999999,1260,0.7692307692307693
Pizza,26190,Top Pizza Eatery,Cafe,North Shore,1.03,41.48,633,153,6346.44,168,96,216,6968.64,3982.08,8959.68,0.27351445902139,0.38731206075754,0.29,6,1.77,382.32,2152.54,342.67,195.81,2656.57,0.32,0.35,0.2,0.45,26256.84,5347.59,8.448009478672986,0.26540284360189575,0.15165876777251183,0.3412322274881517,0.014560777306027686,0.10149999999999999,0.057999999999999996,0.7965,2.7,651.99,0.24170616113744073,0.4170616113744076,0.20366464509819157,41.48,0.55,12.298935185185186,538.48,480,0.7582938388625592
Pizza,25059,Urban Pizza Eatery,Ghost Kitchen,North Shore,1.03,45.97,664,19,873.43,226,129,290,10389.22,5930.13,13331.3,0.298367746442091,0.202721908153035,0.28,4,1.18,342.2,435.76,2274.31,1298.17,6308.92,0.03,0.35,0.2,0.45,30524.079999999998,10317.16,15.53789156626506,0.34036144578313254,0.19427710843373497,0.4367469879518072,0.011210821096000273,0.098,0.05600000000000001,0.531,1.8,683.9200000000001,0.0286144578313253,0.5346385542168675,0.3380006866709824,45.97,0.55,21.754896551724137,3572.48,645,0.9713855421686747
Pizza,26354,King Pizza Diner,QSR,CBD,0.99,33.25,1797,359,11936.75,503,288,647,16724.75,9576.0,21512.75,0.264598916620016,0.418979843868874,0.29,12,3.54,2290.38,3777.04,441.89,253.01,4516.71,0.25,0.35,0.2,0.45,59750.25,8988.650000000001,5.002031163049528,0.27991096271563715,0.16026711185308848,0.3600445186421814,0.03833255927799466,0.10149999999999999,0.057999999999999996,1.593,5.4,1779.03,0.19977740678909292,0.44017807456872565,0.15043702746013618,33.25,0.55,6.981004636785162,694.9,1438,0.800222593210907
Pizza,25021,Top Pizza Corner,Ghost Kitchen,West Auckland,1.04,44.06,1311,108,4758.48,421,241,541,18549.26,10618.46,23836.46,0.277915946999565,0.264987401163671,0.3,13,3.84,2077.44,2175.09,2914.03,1668.12,8818.13,0.09,0.35,0.2,0.45,57762.659999999996,15575.369999999999,11.880526315789472,0.32112890922959575,0.18382913806254766,0.41266209000762777,0.035965102715145046,0.105,0.06,1.728,5.8500000000000005,1363.44,0.08237986270022883,0.5049580472921434,0.26964426499749145,44.059999999999995,0.55,16.299685767097966,4582.15,1203,0.9176201372997712
Pizza,25089,King Pizza House,Ghost Kitchen,North Shore,1.03,38.54,1361,112,4316.48,437,250,562,16841.98,9635.0,21659.48,0.256606098311022,0.271410880971234,0.32,10,2.95,1657.9,2037.31,2559.69,1464.36,8565.01,0.09,0.35,0.2,0.45,52452.94,14626.369999999999,10.746781778104335,0.32108743570903747,0.1836884643644379,0.4129316678912564,0.03160737987231984,0.11199999999999999,0.064,1.3275000000000001,4.5,1401.83,0.08229243203526818,0.5047759000734754,0.2788474773768639,38.54,0.55,15.240231316725978,4024.05,1249,0.9177075679647319
Pizza,25818,Classic Pizza Grill,QSR,West Auckland,1.04,33.74,638,147,4959.78,172,98,221,5803.28,3306.52,7456.54,0.219004604425281,0.355166189209558,0.31,4,1.18,260.78,2112.02,672.19,382.99,2914.43,0.3,0.35,0.2,0.45,21526.12,6081.629999999999,9.532335423197491,0.26959247648902823,0.1536050156739812,0.34639498432601884,0.012114584514069418,0.1085,0.062,0.531,1.8,663.52,0.2304075235109718,0.4231974921630094,0.28252327869583554,33.739999999999995,0.55,13.187466063348415,1055.18,491,0.7695924764890282
Pizza,25022,Lucky Pizza Diner,Full-service,West Auckland,1.04,46.04,1706,512,23572.48,418,239,537,19244.72,11003.56,24723.48,0.375633057544474,0.536289412644692,0.31,15,4.43,2378.91,2076.21,-4270.84,-2441.94,-201.33,0.43,0.35,0.2,0.45,78544.23999999999,-4837.9,-2.835814771395076,0.24501758499413837,0.14009378663540448,0.31477139507620167,0.030287516945863888,0.1085,0.062,1.9934999999999998,6.75,1774.24,0.3001172332942556,0.38511137162954284,-0.06159458669407203,46.03999999999999,0.55,-0.37491620111731844,-6712.780000000001,1194,0.6998827667057445
